Term,CRN,Subj,Num,Section,Title,Sched Type,Instructor,Units,Camp,Bldg,Room,Begin,End,Days,Start Date,End Date,Cap,Enrolled,Dept Desc,Faculty,Status
201909,12622,PHYS,502A,A01,CLASSICAL ELECTRODYNAMICS,LEC,"Denisenkov, Pavel",1.5,M,CLE,D126,1600,1850,R,04-Sep-19,04-Dec-19,12,6,Physics and Astronomy,SC,A
201909,14011,PHYS,511A,A01,TPCS:NUCLEAR+PART PHYS I,L01,"Junginger, Tobias",1.5,M,CLE,B346,1330,1450,MW,04-Sep-19,04-Dec-19,12,1,Physics and Astronomy,SC,A
201909,12623,PHYS,515,A01,DATA ANALYSIS TECHNIQUES,LEC,"Karlen, Dean",1.5,M,DSB,C114,1130,1250,MR,04-Sep-19,04-Dec-19,20,8,Physics and Astronomy,SC,A
201909,12624,PHYS,534,A01,RADIOTHERAPY PHYSICS:I,LEC,"Beckham, Wayne",1.5,OFF,,,900,1020,TF,04-Sep-19,04-Dec-19,12,2,Physics and Astronomy,SC,A
201909,12625,PHYS,540,A01,MEDICAL IMAGING,LEC,"Beckham, Wayne",1.5,OFF,,,1330,1450,TR,04-Sep-19,04-Dec-19,12,2,Physics and Astronomy,SC,A
201909,12626,PHYS,560,A01,COLLOQUIUM,LEC,"Chithrani, Devika",0,M,BWC,A104,1530,1650,W,04-Sep-19,04-Dec-19,80,62,Physics and Astronomy,SC,A
201909,12627,PHYS,560,A02,COLLOQUIUM,LEC,TBD,0,OFF,,,,,,04-Sep-19,04-Dec-19,100,15,Physics and Astronomy,SC,A
201909,12628,PHYS,561,A01,RESEARCH SKILLS,LEC,"Ritz, Adam",0,M,DSB,C114,1100,1320,F,04-Sep-19,04-Dec-19,20,15,Physics and Astronomy,SC,A
201909,13969,PHYS,580,A01,DIRECTED STUDIES,LEC,"Kwiatkowski, Ania",1.5,OFF,,,,,,04-Sep-19,07-Dec-19,1,0,Physics and Astronomy,SC,A
201909,12629,PHYS,599,A01,M SC THESIS,LEC,TBD,7.5,M,,,,,,04-Sep-19,21-Dec-19,100,31,Physics and Astronomy,SC,A
201909,12630,PHYS,599,A02,M SC THESIS,LEC,TBD,7.5,OFF,,,,,,04-Sep-19,21-Dec-19,100,5,Physics and Astronomy,SC,A
201909,12631,PHYS,662,A01,RESEARCH SEMINAR,LEC,TBD,0,M,,,,,,04-Sep-19,21-Dec-19,12,1,Physics and Astronomy,SC,A
201909,13800,PHYS,662,A02,RESEARCH SEMINAR,LEC,TBD,0,OFF,,,,,,04-Sep-19,21-Dec-19,50,1,Physics and Astronomy,SC,A
201909,12632,PHYS,693,A01,PHD CANDIDACY EXAMINATIONS,LEC,TBD,3,M,,,,,,04-Sep-19,21-Dec-19,100,19,Physics and Astronomy,SC,A
201909,12633,PHYS,693,A02,PHD CANDIDACY EXAMINATIONS,LEC,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,100,6,Physics and Astronomy,SC,A
201909,12635,PHYS,699,A02,PH D DISSERTATION,LEC,TBD,33,OFF,,,,,,04-Sep-19,21-Dec-19,100,10,Physics and Astronomy,SC,A
201909,12634,PHYS,699,A01,PH D DISSERTATION,LEC,TBD,33,M,,,,,,04-Sep-19,21-Dec-19,100,31,Physics and Astronomy,SC,A
201909,14021,PHYS,812,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,1,1,Physics and Astronomy,SC,A
201909,13424,POLI,1,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,3,Political Science,SS,A
201909,13425,POLI,2,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,5,Political Science,SS,A
201909,13426,POLI,3,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,2,Political Science,SS,A
201909,13427,POLI,4,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Political Science,SS,A
201909,13428,POLI,5,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Political Science,SS,A
201909,13429,POLI,6,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Political Science,SS,A
201909,12636,POLI,101,A01,CANADIAN POLITICS,LEC,"James, Matt",1.5,M,DTB,A120,1630,1750,TR,04-Sep-19,04-Dec-19,200,173,Political Science,SS,A
201909,12637,POLI,101,T01,CANADIAN POLITICS,TUT,"Rogers, Kenya",0,M,DSB,C114,1230,1320,W,04-Sep-19,04-Dec-19,20,17,Political Science,SS,A
201909,12646,POLI,101,T10,CANADIAN POLITICS,TUT,"Rogers, Kenya",0,M,DSB,C114,1330,1420,F,04-Sep-19,04-Dec-19,20,14,Political Science,SS,A
201909,12645,POLI,101,T09,CANADIAN POLITICS,TUT,"Kramer, Brydon",0,M,DSB,C124,1230,1320,F,04-Sep-19,04-Dec-19,20,19,Political Science,SS,A
201909,12644,POLI,101,T08,CANADIAN POLITICS,TUT,"Kramer, Brydon",0,M,DSB,C124,1130,1220,F,04-Sep-19,04-Dec-19,20,18,Political Science,SS,A
201909,12643,POLI,101,T07,CANADIAN POLITICS,TUT,"Dowson, Janice",0,M,CLE,B315,1030,1120,F,04-Sep-19,04-Dec-19,20,13,Political Science,SS,A
201909,12642,POLI,101,T06,CANADIAN POLITICS,TUT,"Dowson, Janice",0,M,HSD,A250,930,1020,F,04-Sep-19,04-Dec-19,20,17,Political Science,SS,A
201909,12641,POLI,101,T05,CANADIAN POLITICS,TUT,"Dionne, Jasmine",0,M,COR,B107,1430,1520,R,04-Sep-19,04-Dec-19,20,19,Political Science,SS,A
201909,12640,POLI,101,T04,CANADIAN POLITICS,TUT,"Dionne, Jasmine",0,M,CLE,A303,1330,1420,R,04-Sep-19,04-Dec-19,20,19,Political Science,SS,A
201909,12639,POLI,101,T03,CANADIAN POLITICS,TUT,"Jacco, Katsistohkwiio",0,M,ELL,161,1430,1520,W,04-Sep-19,04-Dec-19,20,17,Political Science,SS,A
201909,12638,POLI,101,T02,CANADIAN POLITICS,TUT,"Jacco, Katsistohkwiio",0,M,CLE,C214,1330,1420,W,04-Sep-19,04-Dec-19,20,20,Political Science,SS,A
201909,12647,POLI,103,A01,THE WORLDS OF POLITICS,LEC,"Wender, Andrew; D'Erman, Valerie",1.5,M,DSB,C103,1030,1120,TWF,04-Sep-19,04-Dec-19,200,162,Political Science,SS,A
201909,12656,POLI,103,T09,THE WORLDS OF POLITICS,TUT,"Miller, David",0,M,CLE,C111,1430,1520,R,04-Sep-19,04-Dec-19,20,19,Political Science,SS,A
201909,12655,POLI,103,T08,THE WORLDS OF POLITICS,TUT,"Miller, David",0,M,CLE,A315,1330,1420,R,04-Sep-19,04-Dec-19,20,16,Political Science,SS,A
201909,12654,POLI,103,T07,THE WORLDS OF POLITICS,TUT,"Xu, Yuesheng",0,M,COR,B145,1530,1620,W,04-Sep-19,04-Dec-19,20,15,Political Science,SS,A
201909,12653,POLI,103,T06,THE WORLDS OF POLITICS,TUT,"Xu, Yuesheng",0,M,CLE,D125,1430,1520,W,04-Sep-19,04-Dec-19,20,18,Political Science,SS,A
201909,12657,POLI,103,T10,THE WORLDS OF POLITICS,TUT,"Ababio, Adelaide",0,M,CLE,B415,1230,1320,F,04-Sep-19,04-Dec-19,20,18,Political Science,SS,A
201909,12651,POLI,103,T04,THE WORLDS OF POLITICS,TUT,"Beaupre, Claude",0,M,CLE,C316,1230,1320,W,04-Sep-19,04-Dec-19,20,16,Political Science,SS,A
201909,12650,POLI,103,T03,THE WORLDS OF POLITICS,TUT,"Iqbal, Husnain",0,M,DSB,C124,1530,1620,T,04-Sep-19,04-Dec-19,20,13,Political Science,SS,A
201909,12649,POLI,103,T02,THE WORLDS OF POLITICS,TUT,"Iqbal, Husnain",0,M,COR,A229,1430,1520,T,04-Sep-19,04-Dec-19,20,16,Political Science,SS,A
201909,12648,POLI,103,T01,THE WORLDS OF POLITICS,TUT,"Ababio, Adelaide",0,M,FIA,209,1330,1420,T,04-Sep-19,04-Dec-19,20,17,Political Science,SS,A
201909,12652,POLI,103,T05,THE WORLDS OF POLITICS,TUT,"Beaupre, Claude",0,M,CLE,C316,1330,1420,W,04-Sep-19,04-Dec-19,20,14,Political Science,SS,A
201909,12660,POLI,202,T02,INTRO POLITICAL THEORY,TUT,TBD,0,M,CLE,C316,930,1020,W,04-Sep-19,04-Dec-19,20,6,Political Science,SS,A
201909,12659,POLI,202,T01,INTRO POLITICAL THEORY,TUT,TBD,0,M,DSB,C114,1530,1620,T,04-Sep-19,04-Dec-19,20,19,Political Science,SS,A
201909,12658,POLI,202,A01,INTRO POLITICAL THEORY,LEC,"Glezos, Simon",1.5,M,DTB,A102,1330,1420,TWF,04-Sep-19,04-Dec-19,110,80,Political Science,SS,A
201909,12661,POLI,202,T03,INTRO POLITICAL THEORY,TUT,TBD,0,M,CLE,D130,1530,1620,W,04-Sep-19,04-Dec-19,20,17,Political Science,SS,A
201909,12664,POLI,202,T06,INTRO POLITICAL THEORY,TUT,TBD,0,M,DSB,C114,1430,1520,R,04-Sep-19,04-Dec-19,20,8,Political Science,SS,A
201909,12663,POLI,202,T05,INTRO POLITICAL THEORY,TUT,TBD,0,M,DSB,C114,1330,1420,R,04-Sep-19,04-Dec-19,20,10,Political Science,SS,A
201909,12662,POLI,202,T04,INTRO POLITICAL THEORY,TUT,TBD,0,M,CLE,C316,1200,1250,R,04-Sep-19,04-Dec-19,20,20,Political Science,SS,A
201909,12665,POLI,211,A01,EURO INTEGRATION & UNION,LEC,"D'Erman, Valerie",1.5,M,DTB,A102,1230,1320,TWF,04-Sep-19,04-Dec-19,110,82,Political Science,SS,A
201909,12666,POLI,211,T01,EURO INTEGRATION & UNION,TUT,TBD,0,M,COR,B111,1430,1520,T,04-Sep-19,04-Dec-19,20,19,Political Science,SS,A
201909,12667,POLI,211,T02,EURO INTEGRATION & UNION,TUT,TBD,0,M,CLE,C316,1530,1620,T,04-Sep-19,04-Dec-19,20,11,Political Science,SS,A
201909,12668,POLI,211,T03,EURO INTEGRATION & UNION,TUT,TBD,0,M,CLE,B415,930,1020,W,04-Sep-19,04-Dec-19,20,5,Political Science,SS,A
201909,12669,POLI,211,T04,EURO INTEGRATION & UNION,TUT,TBD,0,M,CLE,C214,1430,1520,W,04-Sep-19,04-Dec-19,20,17,Political Science,SS,A
201909,12670,POLI,211,T05,EURO INTEGRATION & UNION,TUT,TBD,0,M,FIA,104,1330,1420,R,04-Sep-19,04-Dec-19,20,13,Political Science,SS,A
201909,12671,POLI,211,T06,EURO INTEGRATION & UNION,TUT,TBD,0,M,HSD,A250,1430,1520,R,04-Sep-19,04-Dec-19,20,17,Political Science,SS,A
201909,12674,POLI,217,T02,GLOBAL DEVELOPMENT,TUT,TBD,0,M,CLE,B315,1330,1420,T,04-Sep-19,04-Dec-19,15,15,Political Science,SS,A
201909,12673,POLI,217,T01,GLOBAL DEVELOPMENT,TUT,TBD,0,M,CLE,B215,1230,1320,T,04-Sep-19,04-Dec-19,15,13,Political Science,SS,A
201909,12672,POLI,217,A01,GLOBAL DEVELOPMENT,LEC,"Clarke, Marlea",1.5,M,DTB,A102,930,1020,TWF,04-Sep-19,04-Dec-19,80,78,Political Science,SS,A
201909,12676,POLI,217,T04,GLOBAL DEVELOPMENT,TUT,TBD,0,M,CLE,A207,1330,1420,W,04-Sep-19,04-Dec-19,15,14,Political Science,SS,A
201909,12675,POLI,217,T03,GLOBAL DEVELOPMENT,TUT,TBD,0,M,DSB,C114,1430,1520,T,04-Sep-19,04-Dec-19,15,14,Political Science,SS,A
201909,12678,POLI,217,T06,GLOBAL DEVELOPMENT,TUT,TBD,0,M,CLE,B315,1330,1420,R,04-Sep-19,04-Dec-19,15,13,Political Science,SS,A
201909,12677,POLI,217,T05,GLOBAL DEVELOPMENT,TUT,TBD,0,M,CLE,B215,1430,1520,W,04-Sep-19,04-Dec-19,15,10,Political Science,SS,A
201909,12685,POLI,240,T06,INTERNATIONAL POLITICS,TUT,"Lewis, Thea",0,M,COR,B145,1430,1520,R,04-Sep-19,04-Dec-19,20,16,Political Science,SS,A
201909,12684,POLI,240,T05,INTERNATIONAL POLITICS,TUT,"Lewis, Thea",0,M,BEC,363,1330,1420,R,04-Sep-19,04-Dec-19,20,14,Political Science,SS,A
201909,12683,POLI,240,T04,INTERNATIONAL POLITICS,TUT,"Cobb, Tracey",0,M,CLE,D130,1430,1520,W,04-Sep-19,04-Dec-19,20,18,Political Science,SS,A
201909,12682,POLI,240,T03,INTERNATIONAL POLITICS,TUT,"Cobb, Tracey",0,M,DSB,C114,1330,1420,W,04-Sep-19,04-Dec-19,20,15,Political Science,SS,A
201909,12679,POLI,240,A01,INTERNATIONAL POLITICS,LEC,"Greaves, Will",1.5,M,DTB,A102,1130,1220,TWF,04-Sep-19,04-Dec-19,110,98,Political Science,SS,A
201909,12680,POLI,240,T01,INTERNATIONAL POLITICS,TUT,"Andrews, Nicholas",0,M,DSB,C124,1330,1420,T,04-Sep-19,04-Dec-19,20,17,Political Science,SS,A
201909,12681,POLI,240,T02,INTERNATIONAL POLITICS,TUT,"Andrews, Nicholas",0,M,DSB,C124,1430,1520,T,04-Sep-19,04-Dec-19,20,18,Political Science,SS,A
201909,12686,POLI,263,A01,POLITICS OF INDIGENOUS PEOPLES,LEC,"Henderson, Phil",1.5,M,COR,A125,930,1020,TWF,04-Sep-19,04-Dec-19,60,57,Political Science,SS,A
201909,12687,POLI,263,T01,POLITICS OF INDIGENOUS PEOPLES,TUT,TBD,0,M,CLE,A207,1300,1350,R,04-Sep-19,04-Dec-19,20,19,Political Science,SS,A
201909,12688,POLI,263,T02,POLITICS OF INDIGENOUS PEOPLES,TUT,TBD,0,M,CLE,C108,1430,1520,R,04-Sep-19,04-Dec-19,21,19,Political Science,SS,A
201909,14045,POLI,263,T03,POLITICS OF INDIGENOUS PEOPLES,TUT,TBD,0,M,CLE,C111,1430,1520,W,04-Sep-19,04-Dec-19,20,19,Political Science,SS,A
201909,12689,POLI,300A,A01,ANCIENT+MEDI POLI THOUGHT,LEC,"Walker, Rob",1.5,M,COR,B111,1800,2050,T,04-Sep-19,04-Dec-19,50,29,Political Science,SS,A
201909,12690,POLI,300B,A01,EARLY MODERN POLI THOUGHT,LEC,"Marin, Mara",1.5,M,COR,A125,1130,1250,MR,04-Sep-19,04-Dec-19,50,47,Political Science,SS,A
201909,12691,POLI,305,A01,DEMOCRACY AND DIVERSITY,LEC,"Eisenberg, Avigail",1.5,M,COR,B111,1630,1750,TR,04-Sep-19,04-Dec-19,50,22,Political Science,SS,A
201909,12692,POLI,313B,A01,U.S. POLITICS:PUBLIC POLICY,LEC,"Bennett, Colin",1.5,M,COR,A129,1000,1120,MR,04-Sep-19,04-Dec-19,45,53,Political Science,SS,A
201909,13918,POLI,319,A01,ISSUES:COMPARE POLITICS,L01,"Carpenter, Michael",1.5,M,COR,A221,1330,1420,TWF,04-Sep-19,04-Dec-19,50,25,Political Science,SS,A
201909,12693,POLI,323,A01,ISSUES IN POLITICS,L01,"Greaves, Will",1.5,M,COR,A125,1330,1420,TWF,04-Sep-19,04-Dec-19,50,46,Political Science,SS,A
201909,12694,POLI,327,A01,POLITICAL ECONOMY:GLOBAL SOUTH,LEC,"Xu, Feng",1.5,M,CLE,A211,1000,1120,MR,04-Sep-19,04-Dec-19,45,30,Political Science,SS,A
201909,13837,POLI,328,A01,GENDER+INTERNATIONAL RELATIONS,LEC,"Aragon, Janni",1.5,M,COR,A225,1130,1220,TWF,04-Sep-19,04-Dec-19,50,33,Political Science,SS,A
201909,12695,POLI,329,A01,POLI FNDTN OF INTL LAW,LEC,"Lark, David",1.5,M,COR,B129,1630,1750,MW,04-Sep-19,04-Dec-19,50,43,Political Science,SS,A
201909,12696,POLI,338,A01,SEM APPRCH POLI ANALYSIS,LEC,"Tremblay, Reeta",1.5,M,DTB,A357,1230,1520,W,04-Sep-19,04-Dec-19,25,9,Political Science,SS,A
201909,12697,POLI,341,A01,UNITED NATIONS+GLOBAL ISSUES,LEC,"Watson, Scott",1.5,M,COR,A129,1230,1320,TWF,04-Sep-19,04-Dec-19,60,57,Political Science,SS,A
201909,12698,POLI,348,A01,INTERNATIONAL SECURITY,LEC,"de Vasconcelos Cordeiro, Joanna",1.5,M,COR,A225,930,1020,TWF,04-Sep-19,04-Dec-19,50,33,Political Science,SS,A
201909,12699,POLI,350,A01,INTRO TO PUBLIC ADMIN,LEC,"Siemens, Lynne",1.5,ONL,,,,,,04-Sep-19,04-Dec-19,15,12,Political Science,SS,A
201909,12700,POLI,351,A01,PUBLIC POLICY ANALYSIS,LEC,"Hancock, Lynn",1.5,M,COR,B111,1830,2120,W,04-Sep-19,04-Dec-19,50,35,Political Science,SS,A
201909,12701,POLI,366,A01,CANADIAN POLITICL ECONOMY,LEC,"Lawson, Jamie",1.5,M,COR,A225,1630,1750,MW,04-Sep-19,04-Dec-19,50,26,Political Science,SS,A
201909,12702,POLI,369,A01,ISSUES:CANADIAN POLITICS,L01,"Lore, Grace",1.5,M,COR,A225,1800,2050,M,04-Sep-19,04-Dec-19,50,43,Political Science,SS,A
201909,12703,POLI,371,A01,CHINESE POLITICS,LEC,"Wu, Guoguang",1.5,M,COR,B108,1300,1420,MR,04-Sep-19,04-Dec-19,35,29,Political Science,SS,A
201909,12703,POLI,371,A01,CHINESE POLITICS,LEC,"Wu, Guoguang",1.5,M,COR,B108,1300,1420,MR,04-Sep-19,04-Dec-19,35,29,Political Science,SS,A
201909,12703,POLI,371,A01,CHINESE POLITICS,LEC,"Wu, Guoguang",1.5,M,COR,B108,1300,1420,MR,04-Sep-19,04-Dec-19,35,29,Political Science,SS,A
201909,12703,POLI,371,A01,CHINESE POLITICS,LEC,"Wu, Guoguang",1.5,M,COR,B108,1300,1420,MR,04-Sep-19,04-Dec-19,35,29,Political Science,SS,A
201909,12703,POLI,371,A01,CHINESE POLITICS,LEC,"Wu, Guoguang",1.5,M,COR,B108,1300,1420,MR,04-Sep-19,04-Dec-19,35,29,Political Science,SS,A
201909,12703,POLI,371,A01,CHINESE POLITICS,LEC,"Wu, Guoguang",1.5,M,COR,B108,1300,1420,MR,04-Sep-19,04-Dec-19,35,29,Political Science,SS,A
201909,12703,POLI,371,A01,CHINESE POLITICS,LEC,"Wu, Guoguang",1.5,M,COR,B108,1300,1420,MR,04-Sep-19,04-Dec-19,35,29,Political Science,SS,A
201909,12703,POLI,371,A01,CHINESE POLITICS,LEC,"Wu, Guoguang",1.5,M,COR,B108,1300,1420,MR,04-Sep-19,04-Dec-19,35,29,Political Science,SS,A
201909,12703,POLI,371,A01,CHINESE POLITICS,LEC,"Wu, Guoguang",1.5,M,COR,B108,1300,1420,MR,04-Sep-19,04-Dec-19,35,29,Political Science,SS,A
201909,12703,POLI,371,A01,CHINESE POLITICS,LEC,"Wu, Guoguang",1.5,M,COR,B108,1300,1420,MR,04-Sep-19,04-Dec-19,35,29,Political Science,SS,A
201909,12704,POLI,378,A01,COMPARATIVE FEDERALISM,LEC,"Tremblay, Reeta",1.5,M,COR,B111,1130,1250,MR,04-Sep-19,04-Dec-19,50,38,Political Science,SS,A
201909,12705,POLI,381,A01,MASS MEDIA IN LATIN AMERICA,LEC,"Bonner, Michelle",1.5,M,COR,B111,1430,1550,MR,04-Sep-19,04-Dec-19,50,29,Political Science,SS,A
201909,12706,POLI,383,A01,GLOBAL INDIGENOUS NATIONALISMS,LEC,"Aguirre, Kelly",1.5,M,DSB,C116,1230,1520,F,04-Sep-19,04-Dec-19,50,18,Political Science,SS,A
201909,12707,POLI,385,A01,"GENDER, RACE AND POWER",LEC,"Marin, Mara",1.5,M,COR,B111,1300,1420,MR,04-Sep-19,04-Dec-19,50,30,Political Science,SS,A
201909,14058,POLI,390,A01,DIRECTED EXPERIENTAL LEARNING,LEC,TBD,1.5,M,,,,,,04-Sep-19,21-Dec-19,5,0,Political Science,SS,A
201909,14059,POLI,390,A02,DIRECTED EXPERIENTAL LEARNING,LEC,"D'Erman, Valerie",1.5,OFF,,,,,,04-Sep-19,04-Dec-19,5,1,Political Science,SS,A
201909,12708,POLI,401,A01,ADV TPCS:POLITICAL THEORY,L01,"Walker, Rob",1.5,M,DTB,A357,1000,1250,M,04-Sep-19,04-Dec-19,20,12,Political Science,SS,A
201909,12709,POLI,412,A01,"MIGRTN,NATNLSM+IDNTY:ASIA",LEC,"Xu, Feng",1.5,M,DTB,A357,1300,1550,M,04-Sep-19,04-Dec-19,15,8,Political Science,SS,A
201909,12710,POLI,433,A01,ISSUES IN POLITICS,L01,"Dhamoon, Rita Kaur",1.5,M,DTB,A357,930,1220,W,04-Sep-19,04-Dec-19,15,14,Political Science,SS,A
201909,12711,POLI,436,A01,POLITICS OF HUMAN RIGHTS,LEC,"Bonner, Michelle",1.5,M,DTB,A357,1000,1250,R,04-Sep-19,04-Dec-19,20,17,Political Science,SS,A
201909,12712,POLI,458,A01,TOPICS: ENVIRONMENTAL POLITICS,LEC,"Lawson, Jamie",1.5,M,DTB,A357,1630,1920,R,04-Sep-19,04-Dec-19,23,16,Political Science,SS,A
201909,14257,POLI,490,A02,DIRECTED READING,L02,"Lawson, Jamie",1.5,OFF,,,,,,04-Sep-19,04-Dec-19,1,1,Political Science,SS,A
201909,14107,POLI,490,A01,DIRECTED READING,L01,"Xu, Feng",1.5,OFF,,,,,,04-Sep-19,04-Dec-19,1,1,Political Science,SS,A
201909,13608,POLI,499,A01,HONOURS SEMINAR+ESSAY,LEC,"Clarke, Marlea",1.5,M,,,,,,04-Sep-19,04-Dec-19,25,6,Political Science,SS,A
201909,12713,POLI,508,A01,COMPARATIVE POLITICS,LEC,"Bennett, Colin",1.5,M,DTB,A357,1300,1550,R,04-Sep-19,04-Dec-19,15,6,Political Science,SS,A
201909,12714,POLI,509,A01,POLITICAL THEORY,LEC,"Glezos, Simon",1.5,M,DTB,A357,930,1220,F,04-Sep-19,04-Dec-19,15,2,Political Science,SS,A
201909,12718,POLI,533,A04,THEMES:CONTEMPORARY POLI,L04,"Bonner, Michelle",1.5,M,DTB,A357,1000,1250,R,04-Sep-19,04-Dec-19,5,4,Political Science,SS,A
201909,12719,POLI,533,A05,THEMES:CONTEMPORARY POLI,L05,"Lawson, Jamie",1.5,M,DTB,A357,1630,1920,R,04-Sep-19,04-Dec-19,2,0,Political Science,SS,A
201909,12717,POLI,533,A03,THEMES:CONTEMPORARY POLI,L03,"Dhamoon, Rita Kaur",1.5,M,DTB,A357,930,1220,W,04-Sep-19,04-Dec-19,10,8,Political Science,SS,A
201909,12715,POLI,533,A01,THEMES:CONTEMPORARY POLI,L01,"Walker, Rob",1.5,M,DTB,A357,1000,1250,M,04-Sep-19,04-Dec-19,5,3,Political Science,SS,A
201909,12716,POLI,533,A02,THEMES:CONTEMPORARY POLI,L02,"Xu, Feng",1.5,M,DTB,A357,1300,1550,M,04-Sep-19,04-Dec-19,10,7,Political Science,SS,A
201909,13983,POLI,598,A01,MAJOR RESEARCH PAPER,LEC,TBD,6,M,,,,,,04-Sep-19,21-Dec-19,20,0,Political Science,SS,A
201909,12720,POLI,599,A01,THESIS,LEC,TBD,9,M,,,,,,04-Sep-19,21-Dec-19,100,27,Political Science,SS,A
201909,12721,POLI,599,A02,THESIS,LEC,TBD,9,OFF,,,,,,04-Sep-19,21-Dec-19,100,8,Political Science,SS,A
201909,13609,POLI,600,A01,PROFESSIONAL DEVELOPMENT,LEC,"James, Matt",0.75,M,DTB,A357,1030,1320,T,04-Sep-19,04-Dec-19,25,12,Political Science,SS,A
201909,12722,POLI,608,A01,COMPARATIVE POLITICS,LEC,"Bennett, Colin",1.5,M,DTB,A357,1300,1550,R,04-Sep-19,04-Dec-19,10,3,Political Science,SS,A
201909,12723,POLI,609,A01,POLITICAL THEORY,LEC,"Glezos, Simon",1.5,M,DTB,A357,930,1220,F,04-Sep-19,04-Dec-19,10,2,Political Science,SS,A
201909,14245,POLI,690,A01,DIRECTED READINGS,L01,"Wu, Guoguang",1.5,M,,,,,,04-Sep-19,04-Dec-19,1,1,Political Science,SS,A
201909,12725,POLI,693,A02,PHD CANDIDACY EXAMINATIONS,LEC,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,100,1,Political Science,SS,A
201909,12724,POLI,693,A01,PHD CANDIDACY EXAMINATIONS,LEC,TBD,3,M,,,,,,04-Sep-19,21-Dec-19,100,11,Political Science,SS,A
201909,12727,POLI,699,A02,DISSERTATION,LEC,TBD,30,OFF,,,,,,04-Sep-19,21-Dec-19,100,5,Political Science,SS,A
201909,12726,POLI,699,A01,DISSERTATION,LEC,TBD,30,M,,,,,,04-Sep-19,21-Dec-19,100,16,Political Science,SS,A
201909,13430,POLI,803,W01,CO-OP WORK TERM,WRK,TBD,3,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Political Science,SS,A
201909,13431,PSYC,1,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,3,Psychology,SS,A
201909,13432,PSYC,2,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,2,Psychology,SS,A
201909,13433,PSYC,3,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Psychology,SS,A
201909,13434,PSYC,4,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Psychology,SS,A
201909,13435,PSYC,5,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,04-Sep-19,21-Dec-19,999,0,Psychology,SS,A
201909,12728,PSYC,100A,A01,INTRODUCTORY PSYCHOLOGY: I,LEC,"Kobelsky, Carrie",1.5,M,MAC,A144,1030,1120,TWF,04-Sep-19,04-Dec-19,317,300,Psychology,SS,A
201909,12729,PSYC,100A,A02,INTRODUCTORY PSYCHOLOGY: I,LEC,"Chim, Louise",1.5,M,MAC,A144,1130,1220,TWF,04-Sep-19,04-Dec-19,317,300,Psychology,SS,A
201909,12730,PSYC,100A,A03,INTRODUCTORY PSYCHOLOGY: I,LEC,"Chim, Louise",1.5,M,MAC,A144,1230,1320,TWF,04-Sep-19,04-Dec-19,317,305,Psychology,SS,A
201909,12731,PSYC,100A,A04,INTRODUCTORY PSYCHOLOGY: I,LEC,"Heydari, Sepideh",1.5,M,HHB,105,1800,1920,MW,04-Sep-19,04-Dec-19,200,175,Psychology,SS,A
201909,12732,PSYC,100B,A01,INTRODUCTORY PSYCHOLOGY: II,LEC,"Gordon, Iris",1.5,M,DSB,C103,1800,1920,TR,04-Sep-19,04-Dec-19,200,158,Psychology,SS,A
201909,12733,PSYC,191,A01,PSYCHOLOGY: CONTEMPTRY SOCIETY,L01,"Rourke, Jessica",1.5,M,COR,B108,1130,1220,TWF,04-Sep-19,04-Dec-19,70,66,Psychology,SS,A
201909,12733,PSYC,191,A01,PSYCHOLOGY: CONTEMPTRY SOCIETY,L01,"Rourke, Jessica",1.5,M,COR,B108,1130,1220,TWF,04-Sep-19,04-Dec-19,70,66,Psychology,SS,A
201909,12733,PSYC,191,A01,PSYCHOLOGY: CONTEMPTRY SOCIETY,L01,"Rourke, Jessica",1.5,M,COR,B108,1130,1220,TWF,04-Sep-19,04-Dec-19,70,66,Psychology,SS,A
201909,12733,PSYC,191,A01,PSYCHOLOGY: CONTEMPTRY SOCIETY,L01,"Rourke, Jessica",1.5,M,COR,B108,1130,1220,TWF,04-Sep-19,04-Dec-19,70,66,Psychology,SS,A
