Term,CRN,Subj,Num,Section,Title,Sched Type,Instructor,Units,Camp,Bldg,Room,Begin,End,Days,Start Date,End Date,Cap,Enrolled,Dept Desc,Faculty,Status
202209,12427,MUS,240,A18,INDIVIDUAL TUITION,L18,"Klazek, Merrie",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12428,MUS,240,A19,INDIVIDUAL TUITION,L19,"Beauchesne, Paul",1,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,12429,MUS,240,A20,INDIVIDUAL TUITION,L20,"Hood, Joanna",1,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,12430,MUS,240,A21,INDIVIDUAL TUITION,L21,"Elliott-Goldschmid, Ann",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12431,MUS,240,A22,INDIVIDUAL TUITION,L22,"Stanis, Sharon",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12432,MUS,240,A23,INDIVIDUAL TUITION,L23,"Butterfield, Benjamin",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12433,MUS,240,A24,INDIVIDUAL TUITION,L24,"Grimm, Anne",1,M,,,,,,07-Sep-22,06-Dec-22,5,3,Music,FA,A
202209,12434,MUS,240,A25,INDIVIDUAL TUITION,L25,"Basu, Kyron",1,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,12414,MUS,240,A05,INDIVIDUAL TUITION,L05,"Boutin-Bourque, David",1,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,12413,MUS,240,A04,INDIVIDUAL TUITION,L04,"Highbaugh Aloni, Pamela",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12412,MUS,240,A03,INDIVIDUAL TUITION,L03,"Russell, Katrina",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12411,MUS,240,A02,INDIVIDUAL TUITION,L02,"Olson, Alex",1,M,,,,,,07-Sep-22,06-Dec-22,5,3,Music,FA,A
202209,12410,MUS,240,A01,INDIVIDUAL TUITION,L01,TBD,1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12420,MUS,240,A11,INDIVIDUAL TUITION,L11,"Mattock, Aaron",1,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,14403,MUS,245,A09,SEMINAR IN PERFORMANCE,L09,"MacInnes, Scott",1.5,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12436,MUS,245,A01,SEMINAR IN PERFORMANCE,L01,"Kwok, May Ling",1.5,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12437,MUS,245,A02,SEMINAR IN PERFORMANCE,L02,"Rowe, Arthur",1.5,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12438,MUS,245,A03,SEMINAR IN PERFORMANCE,L03,"Vogt, Bruce",1.5,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12439,MUS,245,A04,SEMINAR IN PERFORMANCE,L04,"Clanton, Wendell",1.5,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12440,MUS,245,A05,SEMINAR IN PERFORMANCE,L05,TBD,1.5,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12441,MUS,245,A06,SEMINAR IN PERFORMANCE,L06,"McDonald, Mark",1.5,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12442,MUS,245,A07,SEMINAR IN PERFORMANCE,L07,"Stanis, Sharon",1.5,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12443,MUS,245,A08,SEMINAR IN PERFORMANCE,L08,"Mattock, Aaron",1.5,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12444,MUS,256A,A01,INTRO INSTR/CHORAL/CONDUCT I,LEC,"Con, Adam Jonathan",1.5,M,MAC,B037,1300,1420,MR,07-Sep-22,06-Dec-22,16,17,Music,FA,A
202209,12447,MUS,270A,B02,BASIC MUSICIANSHIP IIA,LAB,TBD,0,M,MAC,A183,1230,1320,W,07-Sep-22,06-Dec-22,25,18,Music,FA,A
202209,12446,MUS,270A,B01,BASIC MUSICIANSHIP IIA,LAB,TBD,0,M,MAC,A183,900,950,R,07-Sep-22,06-Dec-22,25,18,Music,FA,A
202209,12445,MUS,270A,A01,BASIC MUSICIANSHIP IIA,LEC,"Dias, Michael",1,M,MAC,A169,1130,1220,MR,07-Sep-22,06-Dec-22,50,36,Music,FA,A
202209,12448,MUS,280A,A01,UNIVERSITY ORCHESTRA,L01,"Pietraroia, Joey",1,M,UVC,B144,1530,1750,MR,07-Sep-22,06-Dec-22,25,12,Music,FA,A
202209,12449,MUS,280B,A01,UNIVERSITY WIND SYMPHONY,L01,"Capaldo, Steven",1,M,UVC,B144,1530,1750,TF,07-Sep-22,06-Dec-22,25,13,Music,FA,A
202209,12450,MUS,280D,A01,JAZZ AND CREATIVE ENSEMBLE,L01,"Albert, Phil",1,M,MAC,B037,1630,1920,W,07-Sep-22,06-Dec-22,15,3,Music,FA,A
202209,14480,MUS,280E,A03,UNIVERSITY CHORUS,L03,"McDonald, Mark",1,OFF,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12451,MUS,280E,A01,UNIVERSITY CHORUS,L01,"Con, Adam Jonathan",1,M,MAC,A144,1900,2150,T,07-Sep-22,06-Dec-22,50,13,Music,FA,A
202209,12452,MUS,280E,A02,UNIVERSITY CHORUS,L02,"Con, Adam Jonathan",1,M,MAC,A144,1900,2150,T,07-Sep-22,06-Dec-22,20,6,Music,FA,A
202209,13748,MUS,281,A01,CHAMBER MUSIC,LEC,TBD,0.5,M,,,,,,07-Sep-22,06-Dec-22,50,43,Music,FA,A
202209,13749,MUS,289,A01,VIKES BAND,LEC,"MacInnes, Scott",0.75,M,,,2000,2220,W,07-Sep-22,06-Dec-22,25,2,Music,FA,A
202209,12454,MUS,301A,A01,LANGUAGE OF MUSIC,LEC,"Salem, Joseph",1.5,M,MAC,A169,1030,1120,TWF,07-Sep-22,06-Dec-22,50,52,Music,FA,A
202209,12458,MUS,305,B01,MUSIC COMPOSITION:II,LAB,"Butterfield, Christopher; Tan, Anthony",0,M,MAC,B120,1330,1420,W,07-Sep-22,06-Dec-22,9,6,Music,FA,A
202209,12457,MUS,305,A03,MUSIC COMPOSITION:II,L03,"Boyle, Patrick",1.5,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12455,MUS,305,A01,MUSIC COMPOSITION:II,L01,"Butterfield, Christopher",1.5,M,,,,,,07-Sep-22,06-Dec-22,6,2,Music,FA,A
202209,12456,MUS,305,A02,MUSIC COMPOSITION:II,L02,"Tan, Anthony",1.5,M,,,,,,07-Sep-22,06-Dec-22,6,4,Music,FA,A
202209,12460,MUS,306,T01,SOUND RECORDING TECHNIQUES,TUT,"McNally, Kirk",0,M,MAC,B125,830,950,R,07-Sep-22,06-Dec-22,20,6,Music,FA,A
202209,12461,MUS,306,T02,SOUND RECORDING TECHNIQUES,TUT,"McNally, Kirk",0,M,MAC,B125,1530,1650,F,07-Sep-22,06-Dec-22,20,13,Music,FA,A
202209,12459,MUS,306,A01,SOUND RECORDING TECHNIQUES,LEC,"McNally, Kirk",1.5,M,MAC,B120,1430,1520,TF,07-Sep-22,06-Dec-22,20,19,Music,FA,A
202209,12463,MUS,339A,A01,INSTR TECH MIDDLE + SECONDARY,LEC,"Capaldo, Steven",1.5,M,MAC,A166,1000,1120,MR,07-Sep-22,06-Dec-22,30,22,Music,FA,A
202209,12471,MUS,340,A08,INDIVIDUAL TUITION,L08,"Stanley, Annabelle",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12472,MUS,340,A09,INDIVIDUAL TUITION,L09,TBD,1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12473,MUS,340,A10,INDIVIDUAL TUITION,L10,TBD,1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12474,MUS,340,A11,INDIVIDUAL TUITION,L11,"Mattock, Aaron",1,M,,,,,,07-Sep-22,06-Dec-22,5,3,Music,FA,A
202209,12475,MUS,340,A12,INDIVIDUAL TUITION,L12,"Kwok, May Ling",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12476,MUS,340,A13,INDIVIDUAL TUITION,L13,"Rowe, Arthur",1,M,,,,,,07-Sep-22,06-Dec-22,5,3,Music,FA,A
202209,12477,MUS,340,A14,INDIVIDUAL TUITION,L14,"Kinderman, Eva",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12478,MUS,340,A15,INDIVIDUAL TUITION,L15,"Vogt, Bruce",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12479,MUS,340,A16,INDIVIDUAL TUITION,L16,"Clanton, Wendell",1,M,,,,,,07-Sep-22,06-Dec-22,5,4,Music,FA,A
202209,12480,MUS,340,A17,INDIVIDUAL TUITION,L17,"MacInnes, Scott",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12481,MUS,340,A18,INDIVIDUAL TUITION,L18,"Klazek, Merrie",1,M,,,,,,07-Sep-22,06-Dec-22,5,3,Music,FA,A
202209,12482,MUS,340,A19,INDIVIDUAL TUITION,L19,"Beauchesne, Paul",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12483,MUS,340,A20,INDIVIDUAL TUITION,L20,"Hood, Joanna",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12484,MUS,340,A21,INDIVIDUAL TUITION,L21,"Elliott-Goldschmid, Ann",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12485,MUS,340,A22,INDIVIDUAL TUITION,L22,"Stanis, Sharon",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12486,MUS,340,A23,INDIVIDUAL TUITION,L23,"Butterfield, Benjamin",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12487,MUS,340,A24,INDIVIDUAL TUITION,L24,"Grimm, Anne",1,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,12488,MUS,340,A25,INDIVIDUAL TUITION,L25,"Basu, Kyron",1,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,12489,MUS,340,A26,INDIVIDUAL TUITION,L26,"McDonald, Mark",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12465,MUS,340,A02,INDIVIDUAL TUITION,L02,"Olson, Alex",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12464,MUS,340,A01,INDIVIDUAL TUITION,L01,TBD,1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12470,MUS,340,A07,INDIVIDUAL TUITION,L07,"Dunn, Alexander",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12469,MUS,340,A06,INDIVIDUAL TUITION,L06,"Snizek, Suzanne",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12466,MUS,340,A03,INDIVIDUAL TUITION,L03,"Russell, Katrina",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12467,MUS,340,A04,INDIVIDUAL TUITION,L04,"Highbaugh Aloni, Pamela",1,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,12468,MUS,340,A05,INDIVIDUAL TUITION,L05,"Boutin-Bourque, David",1,M,,,,,,07-Sep-22,06-Dec-22,5,3,Music,FA,A
202209,12490,MUS,342,A01,LYRIC DICTION,LEC,"Tyrrell Schmidt-Paborn, Kinza",1.5,M,MAC,B016,1430,1550,MR,07-Sep-22,06-Dec-22,30,21,Music,FA,A
202209,12491,MUS,345,A01,SEMINAR IN PERFORMANCE,L01,"Highbaugh Aloni, Pamela",2,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12492,MUS,345,A02,SEMINAR IN PERFORMANCE,L02,"Dunn, Alexander",2,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12493,MUS,345,A03,SEMINAR IN PERFORMANCE,L03,"Kwok, May Ling",2,M,,,,,,07-Sep-22,06-Dec-22,3,2,Music,FA,A
202209,12494,MUS,345,A04,SEMINAR IN PERFORMANCE,L04,"Rowe, Arthur",2,M,,,,,,07-Sep-22,06-Dec-22,3,3,Music,FA,A
202209,12495,MUS,345,A05,SEMINAR IN PERFORMANCE,L05,"Kinderman, Eva",2,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12496,MUS,345,A06,SEMINAR IN PERFORMANCE,L06,"Vogt, Bruce",2,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12497,MUS,345,A07,SEMINAR IN PERFORMANCE,L07,"Clanton, Wendell",2,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12498,MUS,345,A08,SEMINAR IN PERFORMANCE,L08,"Klazek, Merrie",2,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12499,MUS,345,A09,SEMINAR IN PERFORMANCE,L09,"Hood, Joanna",2,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12500,MUS,345,A10,SEMINAR IN PERFORMANCE,L10,"Elliott-Goldschmid, Ann",2,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12501,MUS,345,A11,SEMINAR IN PERFORMANCE,L11,"Stanis, Sharon",2,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12502,MUS,345,A12,SEMINAR IN PERFORMANCE,L12,"Butterfield, Benjamin",2,M,,,,,,07-Sep-22,06-Dec-22,3,3,Music,FA,A
202209,12503,MUS,345,A13,SEMINAR IN PERFORMANCE,L13,"Grimm, Anne",2,M,,,,,,07-Sep-22,06-Dec-22,3,2,Music,FA,A
202209,12504,MUS,345,A14,SEMINAR IN PERFORMANCE,L14,"Russell, Katrina",2,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12505,MUS,345,A15,SEMINAR IN PERFORMANCE,L15,"Boutin-Bourque, David",2,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12506,MUS,345,A16,SEMINAR IN PERFORMANCE,L16,"Snizek, Suzanne",2,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12507,MUS,345,A17,SEMINAR IN PERFORMANCE,L17,"Linwood, William",2,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12508,MUS,345,B01,SEMINAR IN PERFORMANCE,LAB,TBD,0,M,MAC,B125,1130,1220,M,07-Sep-22,06-Dec-22,20,6,Music,FA,A
202209,12509,MUS,345,B02,SEMINAR IN PERFORMANCE,LAB,TBD,0,M,MAC,B125,1000,1050,R,07-Sep-22,06-Dec-22,20,8,Music,FA,A
202209,14289,MUS,345,A18,SEMINAR IN PERFORMANCE,L18,"Basu, Kyron",2,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12510,MUS,348,A01,IMPROVISATION,LEC,"Boyle, Patrick",1.5,M,MAC,A168,1130,1250,MR,07-Sep-22,06-Dec-22,35,34,Music,FA,A
202209,12511,MUS,380A,A01,UNIVERSITY ORCHESTRA,L01,"Pietraroia, Joey",1,M,UVC,B144,1530,1750,MR,07-Sep-22,06-Dec-22,25,9,Music,FA,A
202209,12512,MUS,380B,A01,UNIVERSITY WIND SYMPHONY,L01,"Capaldo, Steven",1,M,UVC,B144,1530,1750,TF,07-Sep-22,06-Dec-22,25,13,Music,FA,A
202209,12513,MUS,380D,A01,JAZZ AND CREATIVE ENSEMBLE,L01,"Albert, Phil",1,M,MAC,B037,1630,1920,W,07-Sep-22,06-Dec-22,15,3,Music,FA,A
202209,12514,MUS,380E,A01,UNIVERSITY CHORUS,L01,"Con, Adam Jonathan",1,M,MAC,A144,1900,2150,T,07-Sep-22,06-Dec-22,50,17,Music,FA,A
202209,12515,MUS,380E,A02,UNIVERSITY CHORUS,L02,"Con, Adam Jonathan",1,M,MAC,A144,1900,2150,T,07-Sep-22,06-Dec-22,20,6,Music,FA,A
202209,13750,MUS,381,A01,CHAMBER MUSIC,LEC,TBD,0.75,M,,,,,,07-Sep-22,06-Dec-22,45,30,Music,FA,A
202209,13751,MUS,389,A01,VIKES BAND,LEC,"MacInnes, Scott",0.75,M,,,2000,2220,W,07-Sep-22,06-Dec-22,25,4,Music,FA,A
202209,14541,MUS,390,A01,SPECIAL STUDIES,LEC,"Elliott-Goldschmid, Ann",1.5,M,,,,,,07-Sep-22,06-Dec-22,1,1,Music,FA,A
202209,12517,MUS,391,A01,X CULTURAL+HISTCL TPCS: MUSIC,L01,"Luko, Alexis",1.5,M,MAC,A168,1300,1420,MR,07-Sep-22,06-Dec-22,23,19,Music,FA,A
202209,12518,MUS,398,A01,MUSIC RESEARCH I,LEC,"Acuna, Virginia",1.5,M,,,,,,07-Sep-22,06-Dec-22,8,0,Music,FA,A
202209,12519,MUS,398,A02,MUSIC RESEARCH I,LEC,"Luko, Alexis",1.5,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12520,MUS,398,A03,MUSIC RESEARCH I,LEC,"Salem, Joseph",1.5,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,14389,MUS,398,A04,MUSIC RESEARCH I,LEC,"Luko, Alexis",0.75,M,,,,,,07-Sep-22,06-Dec-22,1,2,Music,FA,A
202209,14564,MUS,398,A05,MUSIC RESEARCH I,LEC,"Salem, Joseph",0.75,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12521,MUS,401D,A01,JAZZ THEORY,LEC,"Bonkowski, Anita",1.5,M,MAC,A168,1130,1220,TWF,07-Sep-22,06-Dec-22,25,10,Music,FA,A
202209,13754,MUS,405,T01,MUSIC COMPOSITION:III,TUT,"Butterfield, Christopher; Tan, Anthony",0,M,MAC,B120,1330,1420,W,07-Sep-22,06-Dec-22,6,5,Music,FA,A
202209,13753,MUS,405,A02,MUSIC COMPOSITION:III,LEC,"Tan, Anthony",1.5,M,,,,,,07-Sep-22,06-Dec-22,6,5,Music,FA,A
202209,13752,MUS,405,A01,MUSIC COMPOSITION:III,LEC,"Butterfield, Christopher",1.5,M,,,,,,07-Sep-22,06-Dec-22,6,1,Music,FA,A
202209,14298,MUS,405,A04,MUSIC COMPOSITION:III,LEC,"Boyle, Patrick",1.5,M,,,,,,07-Sep-22,06-Dec-22,6,0,Music,FA,A
202209,14297,MUS,405,A03,MUSIC COMPOSITION:III,LEC,"Brook, Taylor",1.5,M,,,,,,07-Sep-22,06-Dec-22,6,0,Music,FA,A
202209,12522,MUS,406A,A01,ADV SOUND RECORDING TECHNIQUES,LEC,"McNally, Kirk",1.5,M,MAC,B008,1400,1650,W,07-Sep-22,06-Dec-22,7,9,Music,FA,A
202209,13755,MUS,407,A01,COMPUTER MUSIC SEMINAR,LEC,"Schloss, Andrew",1.5,M,MAC,B117,1900,2150,R,07-Sep-22,06-Dec-22,10,11,Music,FA,A
202209,12526,MUS,440,A04,INDIVIDUAL TUITION,L04,"Highbaugh Aloni, Pamela",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12535,MUS,440,A13,INDIVIDUAL TUITION,L13,"Rowe, Arthur",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12536,MUS,440,A14,INDIVIDUAL TUITION,L14,"Kinderman, Eva",1,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,12525,MUS,440,A03,INDIVIDUAL TUITION,L03,"Russell, Katrina",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12538,MUS,440,A16,INDIVIDUAL TUITION,L16,"Clanton, Wendell",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12539,MUS,440,A17,INDIVIDUAL TUITION,L17,"MacInnes, Scott",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12540,MUS,440,A18,INDIVIDUAL TUITION,L18,"Klazek, Merrie",1,M,,,,,,07-Sep-22,06-Dec-22,5,3,Music,FA,A
202209,12541,MUS,440,A19,INDIVIDUAL TUITION,L19,"Beauchesne, Paul",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12542,MUS,440,A20,INDIVIDUAL TUITION,L20,"Hood, Joanna",1,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,12543,MUS,440,A21,INDIVIDUAL TUITION,L21,"Elliott-Goldschmid, Ann",1,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,12544,MUS,440,A22,INDIVIDUAL TUITION,L22,"Stanis, Sharon",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12545,MUS,440,A23,INDIVIDUAL TUITION,L23,"Butterfield, Benjamin",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12546,MUS,440,A24,INDIVIDUAL TUITION,L24,"Grimm, Anne",1,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,12547,MUS,440,A25,INDIVIDUAL TUITION,L25,"Basu, Kyron",1,M,,,,,,07-Sep-22,06-Dec-22,5,4,Music,FA,A
202209,12548,MUS,440,A26,INDIVIDUAL TUITION,L26,"McDonald, Mark",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12523,MUS,440,A01,INDIVIDUAL TUITION,L01,TBD,1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12524,MUS,440,A02,INDIVIDUAL TUITION,L02,"Olson, Alex",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12527,MUS,440,A05,INDIVIDUAL TUITION,L05,"Boutin-Bourque, David",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12528,MUS,440,A06,INDIVIDUAL TUITION,L06,"Snizek, Suzanne",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12529,MUS,440,A07,INDIVIDUAL TUITION,L07,"Dunn, Alexander",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12530,MUS,440,A08,INDIVIDUAL TUITION,L08,"Stanley, Annabelle",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12531,MUS,440,A09,INDIVIDUAL TUITION,L09,"McNally, Sam",1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12532,MUS,440,A10,INDIVIDUAL TUITION,L10,TBD,1,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12533,MUS,440,A11,INDIVIDUAL TUITION,L11,"Linwood, William",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12534,MUS,440,A12,INDIVIDUAL TUITION,L12,"Kwok, May Ling",1,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12537,MUS,440,A15,INDIVIDUAL TUITION,L15,"Vogt, Bruce",1,M,,,,,,07-Sep-22,06-Dec-22,5,3,Music,FA,A
202209,12563,MUS,445,B02,SEMINAR IN PERFORMANCE,LAB,TBD,0,M,MAC,B125,1000,1050,R,07-Sep-22,06-Dec-22,20,8,Music,FA,A
202209,12562,MUS,445,B01,SEMINAR IN PERFORMANCE,LAB,TBD,0,M,MAC,B125,1130,1220,M,07-Sep-22,06-Dec-22,20,4,Music,FA,A
202209,12561,MUS,445,A13,SEMINAR IN PERFORMANCE,L13,"Grimm, Anne",2,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12560,MUS,445,A12,SEMINAR IN PERFORMANCE,L12,"Butterfield, Benjamin",2,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12559,MUS,445,A11,SEMINAR IN PERFORMANCE,L11,"Stanis, Sharon",2,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12558,MUS,445,A10,SEMINAR IN PERFORMANCE,L10,"Elliott-Goldschmid, Ann",2,M,,,,,,07-Sep-22,06-Dec-22,3,2,Music,FA,A
202209,12557,MUS,445,A09,SEMINAR IN PERFORMANCE,L09,"Hood, Joanna",2,M,,,,,,07-Sep-22,06-Dec-22,3,0,Music,FA,A
202209,12556,MUS,445,A08,SEMINAR IN PERFORMANCE,L08,"Klazek, Merrie",2,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12555,MUS,445,A07,SEMINAR IN PERFORMANCE,L07,"Clanton, Wendell",2,M,,,,,,07-Sep-22,06-Dec-22,3,1,Music,FA,A
202209,12554,MUS,445,A06,SEMINAR IN PERFORMANCE,L06,"Vogt, Bruce",2,M,,,,,,07-Sep-22,06-Dec-22,5,2,Music,FA,A
202209,12553,MUS,445,A05,SEMINAR IN PERFORMANCE,L05,"Kinderman, Eva",2,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12552,MUS,445,A04,SEMINAR IN PERFORMANCE,L04,"Rowe, Arthur",2,M,,,,,,07-Sep-22,06-Dec-22,5,0,Music,FA,A
202209,12551,MUS,445,A03,SEMINAR IN PERFORMANCE,L03,"Kwok, May Ling",2,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12550,MUS,445,A02,SEMINAR IN PERFORMANCE,L02,"Dunn, Alexander",2,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,12549,MUS,445,A01,SEMINAR IN PERFORMANCE,L01,"Highbaugh Aloni, Pamela",2,M,,,,,,07-Sep-22,06-Dec-22,5,1,Music,FA,A
202209,13756,MUS,448,A01,GRADUATING RECITAL,LEC,TBD,1,M,,,,,,07-Sep-22,06-Dec-22,25,12,Music,FA,A
202209,12564,MUS,480A,A01,UNIVERSITY ORCHESTRA,L01,"Pietraroia, Joey",1,M,UVC,B144,1530,1750,MR,07-Sep-22,06-Dec-22,25,9,Music,FA,A
202209,12565,MUS,480B,A01,UNIVERSITY WIND SYMPHONY,L01,"Capaldo, Steven",1,M,UVC,B144,1530,1750,TF,07-Sep-22,06-Dec-22,25,10,Music,FA,A
202209,12566,MUS,480D,A01,JAZZ AND CREATIVE ENSEMBLE,L01,"Albert, Phil",1,M,MAC,B037,1630,1920,W,07-Sep-22,06-Dec-22,15,2,Music,FA,A
202209,12567,MUS,480E,A01,UNIVERSITY CHORUS,L01,"Con, Adam Jonathan",1,M,MAC,A144,1900,2150,T,07-Sep-22,06-Dec-22,20,8,Music,FA,A
202209,12568,MUS,480E,A02,UNIVERSITY CHORUS,L02,"Con, Adam Jonathan",1,M,MAC,A144,1900,2150,T,07-Sep-22,06-Dec-22,20,5,Music,FA,A
202209,13757,MUS,481,A01,CHAMBER MUSIC,L01,TBD,0.75,M,,,,,,07-Sep-22,06-Dec-22,50,26,Music,FA,A
202209,14123,MUS,489,A01,VIKES BAND,LEC,"MacInnes, Scott",0.75,M,,,2000,2220,W,07-Sep-22,06-Dec-22,25,0,Music,FA,A
202209,12570,MUS,498,A01,MUSIC RESEARCH II,LEC,"Acuna, Virginia",1.5,M,MAC,B117,1000,1250,M,07-Sep-22,06-Dec-22,5,3,Music,FA,A
